# time,x(N),y(E),z(D),psi
4.326288026920489749e+00,2.647774376817900066e+00,-2.078158285120089932e+00,-3.117128787276369994e+00,-7.495005289662990400e-01
4.360582439743030392e+00,2.658216345347800047e+00,-1.993206252991029936e+00,-3.151211337908379928e+00,-7.617578823496170548e-01
4.394876852565570147e+00,2.667031645265160122e+00,-1.906194036761259980e+00,-3.182283882532519925e+00,-7.703515886960200509e-01
4.429171265388109902e+00,2.674277592360609912e+00,-1.817386329863480032e+00,-3.210408573781129871e+00,-7.753854090722249737e-01
4.463465678210639886e+00,2.680056201051470133e+00,-1.727004865694879987e+00,-3.235637274958020004e+00,-7.781908825801510110e-01
4.497760091033179641e+00,2.684520873181579947e+00,-1.635220636379820069e+00,-3.258017544200380033e+00,-7.799279020980069976e-01
4.532054503855720284e+00,2.687825840491360196e+00,-1.542205921814149949e+00,-3.277590944187469990e+00,-7.809696204729930091e-01
4.566348916678260039e+00,2.690131404699580120e+00,-1.448128989930600019e+00,-3.294392906717860114e+00,-7.815683498500639592e-01
4.600643329500799794e+00,2.691597899632720114e+00,-1.353159967252520079e+00,-3.308452525727629823e+00,-7.818722785690299659e-01
4.634937742323340437e+00,2.692389442599199878e+00,-1.257466829455279989e+00,-3.319792643035500035e+00,-7.819929485600709551e-01
4.669232155145880192e+00,2.692670361592340189e+00,-1.161218763455450054e+00,-3.328429721850330036e+00,-7.819838182130539606e-01
4.703526567968419947e+00,2.692618181345470152e+00,-1.064589975305749947e+00,-3.333980581375250107e+00,-7.819278484326780410e-01
4.737820980790959702e+00,2.692391980477640168e+00,-9.677314095354989654e-01,-3.335602487650299874e+00,-7.818762097277860423e-01
4.772115393613500345e+00,2.692088691277219947e+00,-8.707351563972349773e-01,-3.332839631791140178e+00,-7.818512029833919463e-01
4.806409806436030330e+00,2.691756564354999881e+00,-7.736516791745450261e-01,-3.325822373063179960e+00,-7.818367012464919608e-01
4.840704219258570085e+00,2.691418754790760204e+00,-6.765067831859280512e-01,-3.314649537191019846e+00,-7.818441250186489722e-01
4.874998632081109839e+00,2.691080956575210070e+00,-5.793054931966740151e-01,-3.299177725714899978e+00,-7.818642802186159813e-01
4.909293044903649594e+00,2.690743262770510125e+00,-4.820461117689370245e-01,-3.279297709325430077e+00,-7.818788085466009674e-01
4.943587457726190237e+00,2.690405622470259939e+00,-3.847284394133990149e-01,-3.255003447456660037e+00,-7.818899658829779886e-01
4.977881870548729992e+00,2.690068003907029937e+00,-2.873525281806240117e-01,-3.226285442500750111e+00,-7.818975932874629997e-01
5.012176283371269747e+00,2.689730391931460129e+00,-1.899184623963970087e-01,-3.193136617551600054e+00,-7.819028477691439827e-01
5.046470696193810390e+00,2.689392782047370201e+00,-9.242630136130590424e-02,-3.155550002565859824e+00,-7.819065317368200096e-01
5.080765109016350145e+00,2.689055172218130174e+00,5.123919604357109713e-03,-3.113518386446429975e+00,-7.819089179423139857e-01
5.115059521838880130e+00,2.688717553191299903e+00,1.027322000315420009e-01,-3.067035016285310167e+00,-7.819104173271299585e-01
5.149353934661419885e+00,2.688379904228240136e+00,2.003985686413720102e-01,-3.016092900309080171e+00,-7.819113917534810110e-01
5.183648347483959640e+00,2.688042204169149851e+00,2.981230682064809900e-01,-2.960685073958770008e+00,-7.819121047259709467e-01
5.217942760306500283e+00,2.687704439170170101e+00,3.959057489779779782e-01,-2.900804644657799969e+00,-7.819126310952100312e-01
5.252237173129040038e+00,2.687360392560500078e+00,4.936874851012040266e-01,-2.841009574993329956e+00,-7.790680194188740471e-01
5.286531585951579792e+00,2.686885945109339868e+00,5.913419882605259748e-01,-2.790958879059989961e+00,-7.688793426402870113e-01
5.320825998774120436e+00,2.686034925267089868e+00,6.888835732835749681e-01,-2.748625007511409812e+00,-7.565945081241409742e-01
5.355120411596660190e+00,2.684700733104710135e+00,7.863619831009479588e-01,-2.705195090860249785e+00,-7.482719386273549711e-01
5.389414824419199945e+00,2.682755429230160082e+00,8.836631895671770431e-01,-2.658974263574199970e+00,-7.430284359234939906e-01
5.423709237241739700e+00,2.680044240461609828e+00,9.806053416430190461e-01,-2.609938253030569921e+00,-7.395840712507979475e-01
5.458003650064269685e+00,2.676426439460239948e+00,1.076995147876629977e+00,-2.558056210484440207e+00,-7.372740565346189712e-01
5.492298062886810328e+00,2.671767975787969984e+00,1.172633152050039929e+00,-2.503290818338249846e+00,-7.356399617472769714e-01
5.526592475709350083e+00,2.665788901428749913e+00,1.267182774950839974e+00,-2.446639118303759908e+00,-7.350575507739149916e-01
5.560886888531889838e+00,2.658035104302950202e+00,1.360115536178970075e+00,-2.390090322165470127e+00,-7.361925876902439825e-01
5.595181301354429593e+00,2.648188300836220144e+00,1.451009846444399898e+00,-2.334482520787819926e+00,-7.389071145675769614e-01
5.629475714176970236e+00,2.636103282488360122e+00,1.539615239452879925e+00,-2.279512728940050081e+00,-7.425408731518160499e-01
5.663770126999509991e+00,2.621645798346670109e+00,1.625711976438970030e+00,-2.224816747133540051e+00,-7.467118046114540331e-01
5.698064539822049746e+00,2.604688323680159900e+00,1.709110264104579890e+00,-2.169993759514170062e+00,-7.511169671830330019e-01
5.732358952644590389e+00,2.585099658638200015e+00,1.789639970958780024e+00,-2.114657135026190016e+00,-7.553261036260809913e-01
5.766653365467120373e+00,2.562363248607590016e+00,1.866677923936920003e+00,-2.059952756884039893e+00,-7.584467927471839621e-01
5.800947778289660128e+00,2.532193614546950133e+00,1.935023452690530110e+00,-2.020678962275579860e+00,-7.685850572848720308e-01
5.835242191112199883e+00,2.489999977775259943e+00,1.989999982474369933e+00,-2.010000004328070133e+00,-7.839458038146259744e-01
5.875102528744109875e+00,2.424115066926019857e+00,2.037408814636890053e+00,-2.036313506117689798e+00,-7.931208902157740326e-01
5.914962866376019868e+00,2.343588847671060016e+00,2.071468902947270152e+00,-2.094874699234809956e+00,-8.045783838366700191e-01
5.954823204007920090e+00,2.255901741266999938e+00,2.099283794399399827e+00,-2.162780703542220184e+00,-8.182224929868989749e-01
5.994683541639830082e+00,2.164369936396719929e+00,2.123889769896820212e+00,-2.229714660267149817e+00,-8.279417248750270408e-01
6.034543879271740074e+00,2.069220524988769849e+00,2.145497288900449995e+00,-2.296274558257950016e+00,-8.356594922335649489e-01
6.074404216903640297e+00,1.970719573099859900e+00,2.164337672286969827e+00,-2.363014746657889908e+00,-8.422285655006660487e-01
6.114264554535550289e+00,1.869175343655419930e+00,2.180648173507130139e+00,-2.430467504702340076e+00,-8.482887999697380499e-01
6.154124892167460281e+00,1.764932847206220012e+00,2.194671685945079886e+00,-2.499145847368959839e+00,-8.541013892623070536e-01
6.193985229799359615e+00,1.658381377170599968e+00,2.206645842480599917e+00,-2.569549103281000058e+00,-8.599123562258239595e-01
6.233845567431269608e+00,1.549961984504439894e+00,2.216815914443670099e+00,-2.642037281541819826e+00,-8.628002660625789799e-01
6.273705905063179600e+00,1.440143347614700087e+00,2.225466423676460082e+00,-2.716721090997169963e+00,-8.615268697001190468e-01
6.313566242695079822e+00,1.329367400446300085e+00,2.232937475005150052e+00,-2.793562917142970115e+00,-8.579279904949309588e-01
6.353426580326989814e+00,1.218037782537529923e+00,2.239605851133129821e+00,-2.872582569072419822e+00,-8.526760550613570189e-01
6.393286917958899807e+00,1.106518709651459931e+00,2.245857894942270061e+00,-2.953242139905699837e+00,-8.459028959961959471e-01
6.433147255590800029e+00,9.949899749993790232e-01,2.251975915399349937e+00,-3.034313920713040069e+00,-8.418195695764919551e-01
6.473007593222710021e+00,8.834206168556859584e-01,2.258063720178410172e+00,-3.112461468100559792e+00,-8.408690271190230048e-01
6.512867930854620013e+00,7.717752217232419776e-01,2.264138976445969842e+00,-3.184907892828380049e+00,-8.403370139271809647e-01
6.552728268486520236e+00,6.600538173353209803e-01,2.270209550280339883e+00,-3.251567863500079980e+00,-8.400269195616819617e-01
6.592588606118430228e+00,5.482566682074530018e-01,2.276278692637319967e+00,-3.312423130145179861e+00,-8.398443158577050260e-01
6.632448943750340220e+00,4.363839000842669735e-01,2.282348341460120000e+00,-3.367463426384719849e+00,-8.397372086767700416e-01
6.672309281382250212e+00,3.244354869118810103e-01,2.288419821305680113e+00,-3.416676398815610138e+00,-8.396742150756260070e-01
6.712169619014150435e+00,2.124113460203219950e-01,2.294493948512560166e+00,-3.460051226699440097e+00,-8.396373356399700061e-01
6.752029956646060427e+00,1.003113651992170036e-01,2.300571267207350168e+00,-3.497576733098799906e+00,-8.396157045174700295e-01
6.791890294277970419e+00,-1.186457494124940060e-02,2.306652109558759989e+00,-3.529242398442610007e+00,-8.396030891224499637e-01
6.831750631909869753e+00,-1.241166041976669993e-01,2.312736700153370073e+00,-3.555037405165950126e+00,-8.395957087681460429e-01
6.871610969541779745e+00,-2.364448539856079945e-01,2.318825177760980072e+00,-3.574951190018259783e+00,-8.395914115009750489e-01
6.911471307173689738e+00,-3.488494601325830002e-01,2.324917635202599975e+00,-3.588973011517820222e+00,-8.395888600556860037e-01
6.951331644805589960e+00,-4.613305581692320190e-01,2.331014124986490188e+00,-3.597092297363630120e+00,-8.395873449190960347e-01
6.991191982437499952e+00,-5.738847474744910304e-01,2.337113336451499990e+00,-3.599487547539249821e+00,-8.395987037728429581e-01
7.031052320069409944e+00,-6.864551297443970412e-01,2.343183639424009979e+00,-3.598470121464830029e+00,-8.397679861638890353e-01
7.070912657701310167e+00,-7.988864302107580029e-01,2.349064952326839872e+00,-3.594983330967739921e+00,-8.400552586841439906e-01
7.110772995333220159e+00,-9.109567087569749866e-01,2.354493413679859870e+00,-3.587824742628999974e+00,-8.403439534610539496e-01
7.150633332965130151e+00,-1.022416369764290067e+00,2.359190386931110162e+00,-3.576959360616509986e+00,-8.406343003402330094e-01
7.190493670597030373e+00,-1.133016178164989896e+00,2.362877450110029809e+00,-3.562340464898220205e+00,-8.409270661517099787e-01
7.230354008228940366e+00,-1.242507479506240076e+00,2.365276689174669933e+00,-3.543909628128580014e+00,-8.412226606846799903e-01
7.270214345860850358e+00,-1.350642465814499982e+00,2.366110949152830045e+00,-3.521596746325250216e+00,-8.415218458545520308e-01
7.310074683492749692e+00,-1.457174396432910024e+00,2.365104124257829898e+00,-3.495320078934399888e+00,-8.418251492172470485e-01
7.349935021124659684e+00,-1.561857858313860037e+00,2.361981410566179829e+00,-3.464986302085870218e+00,-8.421333690586629839e-01
7.389795358756569676e+00,-1.664448989336940077e+00,2.356469589479920135e+00,-3.430490571527040178e+00,-8.424471360224540240e-01
7.429655696388469899e+00,-1.764705730758010072e+00,2.348297282073680048e+00,-3.391716598247799919e+00,-8.427673418616909995e-01
7.469516034020379891e+00,-1.862380858257810079e+00,2.337201710186409986e+00,-3.348536518292470010e+00,-8.425214249580620374e-01
7.509376371652289883e+00,-1.957172391404629952e+00,2.322973636474490178e+00,-3.300810740284109812e+00,-8.416499763665870049e-01
7.549236709284190106e+00,-2.048706930167739859e+00,2.305475252241070194e+00,-3.248383788433149899e+00,-8.421276486330470101e-01
7.589097046916100098e+00,-2.136681170848000022e+00,2.284509486197900063e+00,-3.191092391381269877e+00,-8.443510313614890350e-01
7.628957384548010090e+00,-2.220958114574230091e+00,2.259733018223589962e+00,-3.128768709253300084e+00,-8.471737989146369552e-01
7.668817722179910312e+00,-2.298211913259720074e+00,2.227203480950339820e+00,-3.070035340510090194e+00,-8.569820932228100485e-01
7.708678059811820305e+00,-2.364269901323360124e+00,2.182912615380999899e+00,-3.025707515594910024e+00,-8.772158790589430488e-01
7.748538397443730297e+00,-2.418128375542579978e+00,2.127418974167429866e+00,-2.998098463667099978e+00,-9.036923407219950022e-01
7.788398735075640289e+00,-2.459864417440400075e+00,2.062454913664820033e+00,-2.986742584199499895e+00,-9.321322394422210111e-01
7.828259072707539623e+00,-2.489999976687789829e+00,1.989999984255619969e+00,-2.989999981135619933e+00,-9.596406702635510433e-01
7.867285472214690323e+00,-2.508441832473780053e+00,1.913396992840880051e+00,-3.006522629757029996e+00,-9.846572135967289752e-01
7.906311871721830364e+00,-2.519230567974060087e+00,1.833660211055079925e+00,-3.027538227478579813e+00,-1.001855530055880017e+00
7.945338271228980176e+00,-2.525755423084139917e+00,1.752715724719569934e+00,-3.044232649999279783e+00,-1.009020571869819971e+00
7.984364670736120217e+00,-2.527921807385720143e+00,1.671050700407830103e+00,-3.056594139474530181e+00,-1.009953064636990083e+00
8.023391070243269141e+00,-2.525636160555530196e+00,1.589152637444680050e+00,-3.064590714072469968e+00,-1.006879249430050027e+00
8.062417469750409182e+00,-2.518820440444209829e+00,1.507500499913950076e+00,-3.068172714540479795e+00,-1.000380237256619953e+00
8.101443869257559882e+00,-2.507465091463179974e+00,1.426524828694180069e+00,-3.067309175641640184e+00,-9.920369114800450250e-01
8.140470268764699924e+00,-2.491608895134670210e+00,1.346623256288669968e+00,-3.061970104726010167e+00,-9.830027110282130165e-01
8.179496668271850623e+00,-2.471239597178230163e+00,1.268233232539389910e+00,-3.052086401022750195e+00,-9.731931053234770257e-01
8.218523067778990665e+00,-2.446320186266429886e+00,1.191812654261459992e+00,-3.037555095897760182e+00,-9.625657541748510182e-01
8.257549467286139588e+00,-2.416804082424130140e+00,1.117828011729800064e+00,-3.018245506403459899e+00,-9.510978159596590320e-01
8.296575866793279630e+00,-2.378164044304889924e+00,1.049779846732719957e+00,-3.003860530859439937e+00,-9.533914405625859567e-01
8.335602266300430330e+00,-2.325997473399529891e+00,9.909062766716429937e-01,-3.004805374115690153e+00,-9.748905397623850444e-01
8.374628665807579253e+00,-2.264628008026420058e+00,9.380020290184619691e-01,-3.012309872043870129e+00,-1.000772474186379934e+00
8.413655065314719295e+00,-2.198648673481930160e+00,8.877123287715199540e-01,-3.016129877396939829e+00,-1.015522527233680083e+00
8.452681464821869994e+00,-2.128617265116770074e+00,8.395637920605110160e-01,-3.015532294927639967e+00,-1.017615019162739998e+00
8.491707864329010036e+00,-2.054845340206259863e+00,7.934609255114229986e-01,-3.010645764654650058e+00,-1.017328140363890077e+00
8.530734263836160736e+00,-1.977662185122510019e+00,7.493227645372929624e-01,-3.001586241182020220e+00,-1.018780794317879934e+00
8.569760663343300777e+00,-1.897359187378810041e+00,7.070016678435609991e-01,-2.988459529832019790e+00,-1.019865738912949960e+00
8.608787062850449701e+00,-1.814221102825990029e+00,6.663326930603820086e-01,-2.971361513708440150e+00,-1.020178780185120093e+00
