# time,x(N),y(E),z(D),psi
2.000386138246689871e+00,-6.133504816632520118e-01,-4.806837282767180142e-01,-5.254866225543180391e+00,-4.613280118899140136e-01
2.019644035949899941e+00,-6.495636258701740218e-01,-5.042558829363239514e-01,-5.259958640917750117e+00,-4.609325175594700119e-01
2.038901933653119780e+00,-6.858304058659460134e-01,-5.275750330778230524e-01,-5.264192751776059609e+00,-4.607660335528320217e-01
2.058159831356329850e+00,-7.220942894620150376e-01,-5.506221504109219955e-01,-5.267565774391099964e+00,-4.608284464677430137e-01
2.077417729059539919e+00,-7.582987407762700194e-01,-5.733782359655089644e-01,-5.270073644632010001e+00,-4.611197711937000121e-01
2.096675626762749989e+00,-7.943872462625960473e-01,-5.958243286808510009e-01,-5.271711018406909588e+00,-4.616401694447470061e-01
2.115933524465960058e+00,-8.303033407233230134e-01,-6.179415139919459676e-01,-5.272471272687679900e+00,-4.623899640185880067e-01
2.135191422169179898e+00,-8.659906332942090001e-01,-6.397109324058409818e-01,-5.272346507117290138e+00,-4.633696497505330192e-01
2.154449319872389967e+00,-9.013928333912289981e-01,-6.611137880614840201e-01,-5.271327546199939817e+00,-4.645799019097500149e-01
2.173707217575600037e+00,-9.364537766081729719e-01,-6.821313572671849901e-01,-5.269403942073980218e+00,-4.660215826129420202e-01
2.192965115278810107e+00,-9.711174505538520130e-01,-7.027449970102539467e-01,-5.266563977866669966e+00,-4.676957456959999759e-01
2.212223012982020176e+00,-1.005328020617549889e+00,-7.229361534336959938e-01,-5.262794671629969834e+00,-4.696036403788860225e-01
2.231480910685240016e+00,-1.039029855651280032e+00,-7.426863702751500540e-01,-5.258081780855800247e+00,-4.717467139764299766e-01
2.250738808388450085e+00,-1.072167553557380026e+00,-7.619772972634559771e-01,-5.252409807569219602e+00,-4.741266138426680210e-01
2.269996706091660155e+00,-1.104685966769719974e+00,-7.807906984684359619e-01,-5.245762003997300305e+00,-4.767451886848390052e-01
2.289254603794869780e+00,-1.136530227617180033e+00,-7.991084605996160439e-01,-5.238120378811640165e+00,-4.796044893422130029e-01
2.308512501498079850e+00,-1.167645773557560052e+00,-8.169126012497469613e-01,-5.229465703941870380e+00,-4.827067690919820131e-01
2.327770399201300133e+00,-1.197978372270410041e+00,-8.341852770790849636e-01,-5.219777521957570166e+00,-4.860544835180810042e-01
2.347028296904510203e+00,-1.227474146597079985e+00,-8.509087919365180275e-01,-5.209034154016049634e+00,-4.896502899577659940e-01
2.366286194607719828e+00,-1.256079599316100026e+00,-8.670656049137419608e-01,-5.197212708373529999e+00,-4.934970465257489947e-01
2.385544092310929898e+00,-1.283741637741860009e+00,-8.826383383289470030e-01,-5.184289089458440358e+00,-4.975978107210869972e-01
2.404801990014139967e+00,-1.310407878433260009e+00,-8.976103398694540436e-01,-5.170238105715290189e+00,-5.021196975624629966e-01
2.424059887717359807e+00,-1.336028724161820058e+00,-9.119706077134910327e-01,-5.155035675617829938e+00,-5.072947360112930459e-01
