# time,x(N),y(E),z(D),psi
3.166959122840089957e+00,-9.864043516456649785e-01,-3.498962342318709950e+00,-3.284566711460739974e+00,9.557799623266309552e-02
3.231044137332840016e+00,-8.576602679890279468e-01,-3.498822740125670183e+00,-3.286332252496610096e+00,9.726375058198699630e-02
3.295129151825590075e+00,-7.288623266524869582e-01,-3.498963534979540047e+00,-3.287482647965310090e+00,9.893092266186080674e-02
3.359214166318340133e+00,-6.000159021587330166e-01,-3.499319462634089994e+00,-3.287993176628389858e+00,1.005791521240560066e-01
3.423299180811090192e+00,-4.711353568622230203e-01,-3.499739119167850188e+00,-3.287837768292929841e+00,1.022079505429649982e-01
3.487384195303839807e+00,-3.422432066827050257e-01,-3.499999539462350207e+00,-3.286989450398989820e+00,1.038173124075219972e-01
3.551469209796589865e+00,-2.133693520543429867e-01,-3.499817540135030214e+00,-3.285420438269520016e+00,1.054076906293589938e-01
3.615554224289339924e+00,-8.455042093837479567e-02,-3.498859147821240079e+00,-3.283102247101290061e+00,1.069801322972999957e-01
3.679639238782089983e+00,4.417087746336800097e-02,-3.496748146482090203e+00,-3.280005418460330002e+00,1.085363433770119984e-01
3.743724253274840041e+00,1.727463775256010137e-01,-3.493073757128319912e+00,-3.276098930450840108e+00,1.100787650816320018e-01
3.807809267767590100e+00,3.011230076111289788e-01,-3.487397161248099842e+00,-3.271349713072780219e+00,1.116106352136430058e-01
3.871894282260340159e+00,4.292432527407640253e-01,-3.479256913233040205e+00,-3.265722244342390113e+00,1.131360174193419971e-01
3.935979296753090217e+00,5.570455365506460366e-01,-3.468173440674250152e+00,-3.259178246152989900e+00,1.146598899499420010e-01
4.000064311245839832e+00,6.844645259435570006e-01,-3.453652858520159796e+00,-3.251676490420630117e+00,1.161880721292140040e-01
4.064149325738590335e+00,8.114313822871740411e-01,-3.435190309388690189e+00,-3.243172720630859818e+00,1.177275290866010016e-01
4.128234340231339949e+00,9.378739439595780158e-01,-3.412273032598239997e+00,-3.233619704755759994e+00,1.192858348562210041e-01
4.192319354724089564e+00,1.063716902761669969e+00,-3.384383343169449887e+00,-3.222967428754779817e+00,1.208724670311100008e-01
4.256404369216840067e+00,1.188881892949489982e+00,-3.351001727119419904e+00,-3.211163475405450107e+00,1.224962987898139954e-01
4.320489383709589681e+00,1.313287686649690089e+00,-3.311610232368369822e+00,-3.198153599117619983e+00,1.241709257472519978e-01
4.384574398202340184e+00,1.436850197468630075e+00,-3.265696458082560039e+00,-3.183882606258349846e+00,1.259043678214399886e-01
4.448659412695089799e+00,1.559482913629669953e+00,-3.212758391161270044e+00,-3.168295462414360220e+00,1.277216240197180108e-01
4.512744427187840301e+00,1.681095380234969960e+00,-3.152310835070620154e+00,-3.151339071945510106e+00,1.296741440379479970e-01
4.576829441680589916e+00,1.801589872772709988e+00,-3.083894112388720021e+00,-3.132965348278999862e+00,1.316592968169869871e-01
4.640914456173340419e+00,1.920879389721930064e+00,-3.007085238328960131e+00,-3.113130441102589963e+00,1.336269490679860006e-01
4.704999470666090033e+00,2.038893719782500114e+00,-2.921519614923850039e+00,-3.091786362432789925e+00,1.365600487724970002e-01
4.769084485158839648e+00,2.155445697539180028e+00,-2.826946152188519967e+00,-3.068858168227050154e+00,1.416013369230139929e-01
4.833169499651590151e+00,2.270044214272540106e+00,-2.723306342875539965e+00,-3.044257325970550099e+00,1.486983253910049985e-01
4.897254514144339765e+00,2.381885027636990060e+00,-2.610809745042910190e+00,-3.017949351831219928e+00,1.567918038189189955e-01
4.961339528637090268e+00,2.489999985701309981e+00,-2.489999987856700070e+00,-2.990000108105450138e+00,1.645320781900390106e-01
5.006005697256609821e+00,2.562648967541790057e+00,-2.401357462962339984e+00,-2.969592501061629974e+00,1.692063459735209940e-01
5.050671865876119604e+00,2.632781164130579832e+00,-2.309552324363589815e+00,-2.948396100329710112e+00,1.730786168082580068e-01
5.095338034495640045e+00,2.700212513057060004e+00,-2.215080606336599978e+00,-2.926373592279570168e+00,1.761873432910860127e-01
5.140004203115159598e+00,2.764823946738530047e+00,-2.118474354799530168e+00,-2.903526907176599892e+00,1.786676040522300057e-01
5.184670371734680039e+00,2.826556545276820209e+00,-2.020273973228369879e+00,-2.879897976280580085e+00,1.806996693279419863e-01
5.229336540354199592e+00,2.885402422434189873e+00,-1.920999434231920100e+00,-2.855564988561340112e+00,1.824569875361859994e-01
5.274002708973720033e+00,2.941391738165029857e+00,-1.821119418603500018e+00,-2.830633121405839780e+00,1.840603692830949933e-01
5.318668877593239586e+00,2.994577144516819889e+00,-1.721017058677509981e+00,-2.805211846408369958e+00,1.855555248187699957e-01
5.363335046212760027e+00,3.045017975895759843e+00,-1.620959448517659940e+00,-2.779382354731569915e+00,1.869487764789979911e-01
5.408001214832279580e+00,3.092767619904030152e+00,-1.521101819562969970e+00,-2.753197593637839891e+00,1.882561546736619962e-01
5.452667383451800021e+00,3.137869260461239929e+00,-1.421531823893569912e+00,-2.726708693664840144e+00,1.894921517109630082e-01
5.497333552071319573e+00,3.180356338428659946e+00,-1.322304857601040107e+00,-2.699971740107209861e+00,1.906604455495070072e-01
5.541999720690840014e+00,3.220252283793319847e+00,-1.223456786734510082e+00,-2.673043617377980130e+00,1.917649893756699919e-01
5.586665889310359567e+00,3.257570691532230001e+00,-1.125012512891000016e+00,-2.645981271442439997e+00,1.928094032941130020e-01
5.631332057929880008e+00,3.292315839920130216e+00,-1.026991063977189977e+00,-2.618841234048559841e+00,1.937970999167870079e-01
5.675998226549399561e+00,3.324483331348929926e+00,-9.294083957964139886e-01,-2.591679294179130011e+00,1.947313894379320010e-01
5.720664395168920002e+00,3.354060792512170153e+00,-8.322790905818659990e-01,-2.564550408157650008e+00,1.956154660653489918e-01
5.765330563788440443e+00,3.381028526347349850e+00,-7.356172418889630471e-01,-2.537508644057810070e+00,1.964524522898639936e-01
5.809996732407959996e+00,3.405360105879479793e+00,-6.394370181842510270e-01,-2.510607194530760200e+00,1.972454012166700021e-01
5.854662901027480437e+00,3.427022855753219854e+00,-5.437529244998250411e-01,-2.483898379467790019e+00,1.979973223389059900e-01
5.899329069646999990e+00,3.445978234913070093e+00,-4.485799979481390198e-01,-2.457433659020869854e+00,1.987111847999520065e-01
5.943995238266520431e+00,3.462182093166199959e+00,-3.539338897499860193e-01,-2.431263623976029908e+00,1.993899295175070030e-01
5.988661406886039984e+00,3.475584818864680070e+00,-2.598309598752659988e-01,-2.405437975981420173e+00,2.000364715538029969e-01
6.033327575505560425e+00,3.486131365173160024e+00,-1.662883319021279949e-01,-2.380005482675040085e+00,2.006537081719320104e-01
6.077993744125079978e+00,3.493761176294539972e+00,-7.332397946789059873e-02,-2.355013916288169806e+00,2.012445281227830118e-01
6.122659912744600419e+00,3.498408025281479983e+00,1.904320084714470132e-02,-2.330509973090160170e+00,2.018118337685969876e-01
6.167326081364119972e+00,3.499999821649809828e+00,1.107932957486480047e-01,-2.306539190842169962e+00,2.023585855286300084e-01
6.211992249983640413e+00,3.498458261127010083e+00,2.019052514743779891e-01,-2.283147354211649827e+00,2.028878718964050032e-01
6.256658418603150196e+00,3.493698717283809874e+00,2.923567843811810119e-01,-2.260382025841079834e+00,2.034029574894579973e-01
6.301324587222680407e+00,3.485630970958859987e+00,3.821244974559789842e-01,-2.238291243954189991e+00,2.039072633795160072e-01
6.345990755842190190e+00,3.474160258115329913e+00,4.711840544260509911e-01,-2.216922191777670026e+00,2.044043088308949985e-01
6.390656924461709743e+00,3.459188213522149891e+00,5.595103260836079562e-01,-2.196321317491579883e+00,2.048976673063530041e-01
6.435323093081230184e+00,3.440613844631230211e+00,6.470775331522159446e-01,-2.176534469670909910e+00,2.053909537590800083e-01
6.479989261700749736e+00,3.418334504427159803e+00,7.338593932278569820e-01,-2.157607045546169999e+00,2.058878210045370083e-01
6.524655430320270177e+00,3.392246870092530120e+00,8.198292550921959521e-01,-2.139584154739929911e+00,2.063919810258849907e-01
6.569321598939789730e+00,3.362247942405029999e+00,9.049602464753629949e-01,-2.122510802740249947e+00,2.069072032021820051e-01
6.613987767559310171e+00,3.328236104865959888e+00,9.892254049443810482e-01,-2.106432100452769962e+00,2.074373978112659944e-01
6.658653936178829724e+00,3.290112268432320075e+00,1.072597860019560034e+00,-2.091393506828980176e+00,2.079865252277429966e-01
