# time,x(N),y(E),z(D),psi
1.226759646735460008e+00,-6.368800578099700349e-01,-3.742724374889430106e-01,-1.996866164743470007e+00,-2.120096634469250119e-01
1.282521448859800017e+00,-7.125271797691079545e-01,-4.166988948246450053e-01,-2.000228215380530195e+00,-2.231735369410549896e-01
1.338283250984140027e+00,-7.918436387164770052e-01,-4.610671140061409767e-01,-2.004995807931199803e+00,-2.343757598493770022e-01
1.394045053108480037e+00,-8.745723073051649976e-01,-5.072819561372700070e-01,-2.011363586745300136e+00,-2.456344433406280059e-01
1.449806855232820046e+00,-9.604279892043929845e-01,-5.552527258124669851e-01,-2.019519583245299899e+00,-2.569375106730760194e-01
1.505568657357160056e+00,-1.049086393259079930e+00,-6.049183538886130362e-01,-2.029644839526580036e+00,-2.681457728891150083e-01
1.561330459481500066e+00,-1.140127241923190038e+00,-6.563515275347719946e-01,-2.041918821510809945e+00,-2.785485805646980007e-01
1.617092261605830084e+00,-1.232886651017750079e+00,-7.100089263822290109e-01,-2.056511825503740010e+00,-2.824400740036990265e-01
1.672854063730170093e+00,-1.326499195170200096e+00,-7.666266751348900232e-01,-2.073562113804659823e+00,-2.777354327381780230e-01
1.728615865854510103e+00,-1.420162106574349936e+00,-8.267264747094610344e-01,-2.093177761077320120e+00,-2.679306915588109961e-01
1.784377667978849891e+00,-1.513195173975290020e+00,-8.905318247276560184e-01,-2.115449123129760078e+00,-2.555517308638169949e-01
1.840139470103189900e+00,-1.604974615690019979e+00,-9.581130516726490409e-01,-2.140446246708159972e+00,-2.418272653110860038e-01
1.895901272227529910e+00,-1.694914034504650058e+00,-1.029440808368009996e+00,-2.168218934835679956e+00,-2.273946823264529904e-01
1.951663074351869920e+00,-1.782452618520200094e+00,-1.104421322195290101e+00,-2.198795423036750130e+00,-2.125809636369579980e-01
2.007424876476210152e+00,-1.867052832314620048e+00,-1.182912465281729997e+00,-2.232182478876949983e+00,-1.975588098902079925e-01
2.063186678600549939e+00,-1.948201559398649918e+00,-1.264733114594100094e+00,-2.268365754108959909e+00,-1.824204359141350096e-01
2.118948480724890171e+00,-2.025414055374879840e+00,-1.349668003079790068e+00,-2.307311460947900184e+00,-1.672037223647240001e-01
2.174710282849229959e+00,-2.098240750651509945e+00,-1.437469213033429893e+00,-2.348968894261540097e+00,-1.519839385122880027e-01
2.230472084973559976e+00,-2.166268874551950052e+00,-1.527862267154620035e+00,-2.393277068984740019e+00,-1.368715498913969930e-01
2.286233887097900208e+00,-2.229118063372879988e+00,-1.620553343030999960e+00,-2.440173310586189803e+00,-1.219146781907810007e-01
2.341995689222239996e+00,-2.286436100312089881e+00,-1.715231024725480058e+00,-2.489603559776159880e+00,-1.071194460065640064e-01
2.397757491346579783e+00,-2.337890544469969800e+00,-1.811565659605649969e+00,-2.541533626713429861e+00,-9.246523228490770296e-02
2.453519293470920015e+00,-2.383153675833320051e+00,-1.909204136144899921e+00,-2.595971655362319996e+00,-7.791572223576780087e-02
2.509281095595259803e+00,-2.421878777639869806e+00,-2.007755798833569916e+00,-2.652986887896379820e+00,-6.341360417975680508e-02
2.565042897719600035e+00,-2.453660009292720101e+00,-2.106768274910630012e+00,-2.712750033155680196e+00,-4.892347538841960303e-02
2.620804699843939822e+00,-2.477975611720089955e+00,-2.205679652091919962e+00,-2.775548790314799952e+00,-3.443259935567589969e-02
2.676566501968280054e+00,-2.494093540853730140e+00,-2.303745846462370128e+00,-2.841840392257279913e+00,-2.016743648588580073e-02
2.732328304092619842e+00,-2.500950830096880129e+00,-2.399912142026780160e+00,-2.912193175424520053e+00,-6.735273896945030356e-03
2.788090106216960073e+00,-2.489999975110639863e+00,-2.489999975130610110e+00,-3.010000029130300181e+00,1.915135374211579880e-02
2.845106340733480010e+00,-2.462267732348419891e+00,-2.574823606062130121e+00,-3.132872069136880100e+00,4.272697169804629685e-02
2.902122575249999947e+00,-2.427460245579459830e+00,-2.655886239920429936e+00,-3.249551595337619947e+00,5.339063155465759852e-02
2.959138809766530098e+00,-2.385770026778580188e+00,-2.733227954911300106e+00,-3.360155380823150129e+00,6.039005153451069974e-02
3.016155044283050035e+00,-2.337449383427829819e+00,-2.806673801890399833e+00,-3.464849776116650126e+00,6.637358774617460599e-02
3.073171278799580186e+00,-2.282687876586200204e+00,-2.876197605648119993e+00,-3.563765176198709916e+00,7.304464499231959340e-02
3.130187513316100123e+00,-2.221745155188100007e+00,-2.941692953903880081e+00,-3.657067755990670133e+00,8.023053314039120532e-02
3.187203747832620060e+00,-2.154884899067489812e+00,-3.003124140265129860e+00,-3.744919370769709932e+00,8.768724984295199476e-02
3.244219982349150211e+00,-2.082411841913290207e+00,-3.060435452407169965e+00,-3.827497419028830006e+00,9.540125810825360320e-02
3.301236216865670148e+00,-2.004643135803040099e+00,-3.113611893207409942e+00,-3.904974683745229935e+00,1.033078645840529997e-01
3.358252451382199855e+00,-1.921924871148799951e+00,-3.162649036529269875e+00,-3.977525202649100144e+00,1.114230702294940062e-01
3.415268685898719792e+00,-1.834620310895290096e+00,-3.207583043407660206e+00,-4.045314048076409819e+00,1.197521486179709965e-01
3.472284920415240173e+00,-1.743118639331119990e+00,-3.248493131153439961e+00,-4.108499645701799707e+00,1.283563349918580010e-01
3.529301154931769879e+00,-1.647834562858230045e+00,-3.285538313403530086e+00,-4.167233159569009970e+00,1.373507861193750124e-01
3.586317389448289816e+00,-1.549212897245829890e+00,-3.318984078417670069e+00,-4.221668603195790404e+00,1.424353731057219907e-01
3.643333623964819967e+00,-1.447681292862059932e+00,-3.349137125440610152e+00,-4.271940391473139975e+00,1.421791822162060126e-01
3.700349858481339904e+00,-1.343609126056110048e+00,-3.376218527612440123e+00,-4.318146915855550105e+00,1.392019776385869934e-01
3.757366092997870055e+00,-1.237330354910670005e+00,-3.400382198979429837e+00,-4.360354867767889608e+00,1.348372773157159865e-01
3.814382327514389992e+00,-1.129161093480089972e+00,-3.421750746186599912e+00,-4.398600300913259709e+00,1.296973015002030050e-01
