# time,x(N),y(E),z(D),psi
2.289704631823449965e+00,-2.479807770005269862e+00,-2.391091707459870097e+00,-2.934857080004209973e+00,-4.248625632725580026e-01
2.337406811653099936e+00,-2.489988619562140126e+00,-2.441546605715580132e+00,-2.962330422831910060e+00,-4.385138712051019905e-01
2.385108991482760121e+00,-2.489999975115090081e+00,-2.489999975206710126e+00,-2.989999970249700212e+00,-4.408016816539899740e-01
2.436278314883160157e+00,-2.479081740910090037e+00,-2.540074561633490102e+00,-3.020140710465330169e+00,-4.379861655853550251e-01
2.487447638283569962e+00,-2.459628624087149884e+00,-2.588577162337600157e+00,-3.046747798239089811e+00,-4.404059331896399976e-01
2.538616961683969997e+00,-2.431989081424290156e+00,-2.635283660982110199e+00,-3.070320420868279943e+00,-4.452687394638940033e-01
2.589786285084379802e+00,-2.396456990063259962e+00,-2.680099907715430163e+00,-3.090887375375889867e+00,-4.496421457443710024e-01
2.640955608484779837e+00,-2.353309322770690049e+00,-2.722981360416619978e+00,-3.108653621999919903e+00,-4.529034127791479736e-01
2.692124931885190087e+00,-2.302866003881749890e+00,-2.763930654949649846e+00,-3.123948036808689821e+00,-4.563210685684779833e-01
2.743294255285590122e+00,-2.245470203268220111e+00,-2.802934919036660144e+00,-3.137139159362099861e+00,-4.597554738710369904e-01
2.794463578685999927e+00,-2.181494637454069796e+00,-2.839977997976789847e+00,-3.148507378093690079e+00,-4.638483340359709772e-01
2.845632902086399962e+00,-2.111308718483280167e+00,-2.875048658928680112e+00,-3.158382264560259944e+00,-4.679029789575909759e-01
2.896802225486810212e+00,-2.035310480294159952e+00,-2.908109233825309836e+00,-3.166959907684749886e+00,-4.729020334079330201e-01
2.947971548887209803e+00,-1.953876281556520045e+00,-2.939152964482719899e+00,-3.174541838905660107e+00,-4.774834599962090032e-01
2.999140872287620052e+00,-1.867417081631399967e+00,-2.968125623900680132e+00,-3.181264041175030144e+00,-4.834281719875290206e-01
3.050310195688020087e+00,-1.776313952071290059e+00,-2.995009827454480078e+00,-3.187374517560220166e+00,-4.884303686635150243e-01
3.101479519088429893e+00,-1.680975418507439922e+00,-3.019770811873240035e+00,-3.193097588837289891e+00,-4.947475136765969728e-01
3.152648842488829928e+00,-1.581829337142329983e+00,-3.042315241672819859e+00,-3.198520522430039925e+00,-5.006303936443650127e-01
3.203818165889240177e+00,-1.479274388274619989e+00,-3.062643867466710024e+00,-3.203763159627239787e+00,-5.074377692719249655e-01
3.254987489289640212e+00,-1.373718405064169978e+00,-3.080601745268690017e+00,-3.208892009690889946e+00,-5.138641180829019994e-01
3.306156812690050018e+00,-1.265554594650839970e+00,-3.096181490004770165e+00,-3.213576203894410011e+00,-5.225040422177299471e-01
3.357326136090450053e+00,-1.155064202059850054e+00,-3.109336204672040083e+00,-3.217513636762140194e+00,-5.302159457181430113e-01
3.408495459490850088e+00,-1.042446021865810035e+00,-3.120091233521689933e+00,-3.220454871613370074e+00,-5.395755426577539815e-01
3.459664782891259893e+00,-9.278541415087470101e-01,-3.128360834176960203e+00,-3.221760109431210051e+00,-5.494020466394730073e-01
3.510834106291659928e+00,-8.112594596573120542e-01,-3.134424940273480065e+00,-3.221429627652180105e+00,-5.581438439222999870e-01
3.562003429692070178e+00,-6.927051935168569985e-01,-3.138264652767119856e+00,-3.219601993966830111e+00,-5.672949086005479868e-01
3.613172753092470213e+00,-5.722183289904939629e-01,-3.140082541460610166e+00,-3.216271277644640048e+00,-5.762025427063509619e-01
3.664342076492880018e+00,-4.498316278130469748e-01,-3.140004048949769810e+00,-3.211535490458799824e+00,-5.851091443852920460e-01
3.715511399893280053e+00,-3.255907811877880031e-01,-3.138194481844899908e+00,-3.205422146383249959e+00,-5.941589017184779609e-01
3.766680723293689859e+00,-1.995341087102099897e-01,-3.134819941416940203e+00,-3.197973538906770052e+00,-6.029012328055379788e-01
3.817850046694089894e+00,-7.170424870683940466e-02,-3.129967334385149957e+00,-3.189522287808900014e+00,-6.117547488305380421e-01
3.869019370094500143e+00,5.778890258581700218e-02,-3.123961257930810032e+00,-3.180788600671700106e+00,-6.193560714729270389e-01
3.920188693494900178e+00,1.886525347786859874e-01,-3.116811668896540155e+00,-3.172190994612490211e+00,-6.275656317915010440e-01
3.971358016895309984e+00,3.205462979657749956e-01,-3.108409894603480161e+00,-3.164160292538289898e+00,-6.354342729343279705e-01
4.022527340295710019e+00,4.530273855893889867e-01,-3.098822562354750065e+00,-3.156808336432269879e+00,-6.436212464183069804e-01
4.073696663696120268e+00,5.856482973735269715e-01,-3.087652309722539901e+00,-3.149936309002970170e+00,-6.524070973306429488e-01
4.124865987096519859e+00,7.180419354631869533e-01,-3.075027805453539820e+00,-3.143536569814060044e+00,-6.610028925537979605e-01
4.176035310496930109e+00,8.497775386668029451e-01,-3.060691156229939924e+00,-3.137511409848740218e+00,-6.698969187723740060e-01
4.227204633897329700e+00,9.804886664424430354e-01,-3.044479935123269865e+00,-3.131697328647870204e+00,-6.790379941061960301e-01
4.278373957297739949e+00,1.109807086294209988e+00,-3.026326505729310057e+00,-3.126022590022710101e+00,-6.878971062081380428e-01
4.329543280698140428e+00,1.237363947693250088e+00,-3.005995310044399904e+00,-3.120432071067590130e+00,-6.970544246639059915e-01
4.380712604098549789e+00,1.362774046495720093e+00,-2.983365249948819908e+00,-3.114843908591169885e+00,-7.059227544321959869e-01
4.431881927498950269e+00,1.485665276902840004e+00,-2.958195652307059831e+00,-3.109154892870039877e+00,-7.151872022166270160e-01
4.483051250899359630e+00,1.605713845887160041e+00,-2.930402466803839978e+00,-3.102870495481549806e+00,-7.246416616660249499e-01
4.534220574299760109e+00,1.722710730831809922e+00,-2.899767717981970083e+00,-3.095636985891620174e+00,-7.340236647571940498e-01
4.585389897700159700e+00,1.836376827357190100e+00,-2.866066871330210208e+00,-3.087370679847159849e+00,-7.379271355871119820e-01
4.636559221100569950e+00,1.946154899569380037e+00,-2.828384827377589783e+00,-3.078273253447930013e+00,-7.363746437684369761e-01
4.687728544500970429e+00,2.051425324223670188e+00,-2.786062089008929821e+00,-3.068033613889979971e+00,-7.315239497504010258e-01
4.738897867901379790e+00,2.151587610943659801e+00,-2.738485886237759903e+00,-3.056576351248729839e+00,-7.241768688213620075e-01
4.790067191301780269e+00,2.246020055772099955e+00,-2.685331960872510138e+00,-3.043550970059119898e+00,-7.161370816525319816e-01
4.841236514702189631e+00,2.334224810548129803e+00,-2.626356847933379868e+00,-3.028422963213159846e+00,-7.071313970441990282e-01
4.892405838102590110e+00,2.415810901139289868e+00,-2.561434596232230021e+00,-3.010491261457330037e+00,-7.028583234448430028e-01
4.943575161503000359e+00,2.489999975133240007e+00,-2.489999975121549802e+00,-2.989999973488389973e+00,-7.043507211728740058e-01
4.981064384165420300e+00,2.539400654520020062e+00,-2.433414609579069854e+00,-2.973922977587060146e+00,-7.037202251335199499e-01
5.018553606827840241e+00,2.585059042158190046e+00,-2.373805625875859970e+00,-2.956293369421679973e+00,-7.003555397287130058e-01
5.056042829490260182e+00,2.627363377918610077e+00,-2.311380261864299790e+00,-2.937060632197590060e+00,-6.971243572936950406e-01
5.093532052152680123e+00,2.666449799202379900e+00,-2.246205927872519936e+00,-2.916979757815520102e+00,-6.935932647333999945e-01
5.131021274815100064e+00,2.702480111042460109e+00,-2.178485124279029961e+00,-2.896530248583840006e+00,-6.887927962276529925e-01
5.168510497477520005e+00,2.735625796057460146e+00,-2.108445072006679855e+00,-2.875755655161240210e+00,-6.827877736939239606e-01
5.205999720139939946e+00,2.765993338150780190e+00,-2.036254456756129816e+00,-2.854583208072229983e+00,-6.761087374282399587e-01
5.243488942802359887e+00,2.793621672970219905e+00,-1.962020837184190070e+00,-2.832969029626609903e+00,-6.692213727709569460e-01
5.280978165464779828e+00,2.818545455221470153e+00,-1.885838899492940035e+00,-2.810918736500179982e+00,-6.622019357862289901e-01
5.318467388127199769e+00,2.840792357914430077e+00,-1.807792535191449890e+00,-2.788448305119370030e+00,-6.551084332090849616e-01
5.355956610789619710e+00,2.860409352018590035e+00,-1.727965788633649913e+00,-2.765630757778990034e+00,-6.510421726830970535e-01
5.393445833452039651e+00,2.877600538520059814e+00,-1.646477187081170079e+00,-2.742499997480639884e+00,-6.501661626008939932e-01
5.430935056114459591e+00,2.892616950030539869e+00,-1.563428352599709914e+00,-2.719105444554839934e+00,-6.517123010268509598e-01
5.468424278776880421e+00,2.905721849470619844e+00,-1.478913143577770040e+00,-2.695475096380690161e+00,-6.549619631487989535e-01
5.505913501439300362e+00,2.917138694539759936e+00,-1.393000625303780105e+00,-2.671643894524830198e+00,-6.594396697936230067e-01
5.543402724101720302e+00,2.927067877912779892e+00,-1.305751890383280100e+00,-2.647636757873490065e+00,-6.647042192992860254e-01
5.580891946764140243e+00,2.935674902388489826e+00,-1.217215853354530086e+00,-2.623483838166940085e+00,-6.705922126322240162e-01
5.618381169426560184e+00,2.943106841829230103e+00,-1.127436933886909909e+00,-2.599213155168460077e+00,-6.768144324541189860e-01
5.655870392088980125e+00,2.949491573851410031e+00,-1.036458077602270045e+00,-2.574839830228610182e+00,-6.834106862902870061e-01
5.693359614751400066e+00,2.954940328015319917e+00,-9.443130501276629785e-01,-2.550431573207399882e+00,-6.900604305716849796e-01
5.730848837413820007e+00,2.959561663538949894e+00,-8.510541596624060512e-01,-2.525956120815259887e+00,-6.959661905769040091e-01
5.768338060076239948e+00,2.963380435646060018e+00,-7.567031310196280502e-01,-2.501491401991200014e+00,-6.989670015084660237e-01
5.805827282738659889e+00,2.966328289797059981e+00,-6.613125449922699906e-01,-2.477079088195810019e+00,-6.982499738603290540e-01
5.843316505401079830e+00,2.968220186316719911e+00,-5.649225543385799631e-01,-2.452708668999239894e+00,-6.949871430449440224e-01
5.880805728063499771e+00,2.968874052842560118e+00,-4.675880750747630210e-01,-2.428400063080220050e+00,-6.901357241529030295e-01
5.918294950725919712e+00,2.968144009221389990e+00,-3.693640227901329731e-01,-2.404177233677240011e+00,-6.842340232568240310e-01
5.955784173388339653e+00,2.965943301040280033e+00,-2.703173206523030170e-01,-2.380067719091139899e+00,-6.777303193365940004e-01
5.993273396050759594e+00,2.962224782314390126e+00,-1.705133833720859915e-01,-2.356095377631609811e+00,-6.706817052375959598e-01
6.030762618713180423e+00,2.956973503217410038e+00,-7.002273005171570641e-02,-2.332291154760170127e+00,-6.634523636862550422e-01
6.068251841375600364e+00,2.950200727440960069e+00,3.108606000720169973e-02,-2.308672108819690205e+00,-6.558788288666249633e-01
6.105741064038020305e+00,2.941926601331879887e+00,1.327440594800040063e-01,-2.285248913417389893e+00,-6.483084140386520255e-01
